"CJID","0503233025966D514RH20GTA511"
"PJID","0503233025970D514RH20_1"
"Module Name","PM6"
"Wafer No","[1-06]"
"Recipe Class","Process/P6"
"Recipe Name","P-P6-VEGALITE45-R6"
"User","SERVICE"
"Lot Start Time","2025/05/03","23:30:33"
"Lot End Time","2025/05/04","00:55:49"

"LogType","Trace"
"Sampling Interval[sec]","0.10"

"Trace Start Time","2025/05/03","23:50:45"
"Trace End Time","2025/05/03","23:53:02"

"Interval","Step","ChamberPressure","ChamberPressure@","UpperRF","UpperRF@","LowerRF","LowerRF@","UpperRFReflect","LowerRFReflect","UpperVpp","LowerVpp","H2    (1)Flow","H2    (1)Flow@","none  (2)Flow","none  (2)Flow@","none  (3)Flow","none  (3)Flow@","C4F8  (4)Flow","C4F8  (4)Flow@","NF3 Lo(5)Flow","NF3 Lo(5)Flow@","CH2F2 (6)Flow","CH2F2 (6)Flow@","O2 Lo (7)Flow","O2 Lo (7)Flow@","CO2   (8)Flow","CO2   (8)Flow@","CF4   (9)Flow","CF4   (9)Flow@","none  (10)Flow","none  (10)Flow@","CHF3  (11)Flow","CHF3  (11)Flow@","N2    (12)Flow","N2    (12)Flow@","COS   (13)Flow","COS   (13)Flow@","O2 Hi (14)Flow","O2 Hi (14)Flow@","He    (15)Flow","He    (15)Flow@","Ar Hi (16)Flow","Ar Hi (16)Flow@","UpperTemp","UpperTemp@","WallTemp","WallTemp@","LowerTemp","LowerTemp@","LowerHeaterCurrent","LowerBRTemp","LowerBRTemp@","LowerEdgeTemp","LowerEdgeTemp@","LowerEdgeCurrent","EdgeHePress","EdgeHePress@","EdgeHeFlow","ESCVoltage","ESCVoltage@","ESCCurrent","APCPosition","APCTemp","APCTemp@","C1Pos(Upper)","C1Pos(Upper)@","C2Pos(Upper)","C2Pos(Upper)@","C1Pos(Lower)","C1Pos(Lower)@","C2Pos(Lower)","C2Pos(Lower)@","Imp.R(Upper)","Imp.Jx(Upper)","Imp.R(Lower)","Imp.Jx(Lower)","UpperFlowRate","LowerFlowRate","CPIPos.","CPIPos.@","CenterFlowRatio","CenterFlowRatio@","CenterGasPress","EdgeGasPress","Pin Torque","Pin Speed"
"113.60","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.2","60.0","20.0","20.0","57","-10.1","-10.0","20.1","20.0","51","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","50.1","-1.4","20.0","25.0","93","93","49.9","50.0","8.66","8.24","0.00","0.00"
"113.70","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.2","60.0","20.0","20.0","57","-10.1","-10.0","20.1","20.0","51","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","50.1","-1.4","20.0","25.0","93","93","49.9","50.0","8.66","8.24","0.00","0.00"
"113.80","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.2","60.0","20.0","20.0","57","-10.1","-10.0","20.1","20.0","51","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","50.1","-1.4","20.0","25.0","93","93","49.9","50.0","8.66","8.24","0.00","0.00"
"113.90","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.195","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.2","60.0","20.0","20.0","57","-10.1","-10.0","20.1","20.0","51","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","50.1","-1.4","20.0","25.0","93","93","49.9","50.0","8.66","8.24","0.00","0.00"
"114.00","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.2","60.0","20.0","20.0","57","-10.1","-10.0","20.1","20.0","51","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.3","-0.9","20.0","25.0","93","93","49.9","50.0","8.66","8.24","0.00","0.00"
"114.10","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.2","60.0","20.0","20.0","57","-10.1","-10.0","20.1","20.0","51","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.3","-0.9","20.0","25.0","93","93","49.9","50.0","8.67","8.24","0.00","0.00"
"114.20","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.2","60.0","20.0","20.0","57","-10.1","-10.0","20.1","20.0","51","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.3","-0.9","20.0","25.0","93","93","49.9","50.0","8.67","8.24","0.00","0.00"
"114.30","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","299.780","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.2","60.0","20.1","20.0","57","-10.1","-10.0","20.1","20.0","51","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.3","-0.9","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"114.40","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.2","60.0","20.1","20.0","57","-10.1","-10.0","20.1","20.0","51","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.3","-0.9","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"114.50","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.195","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.2","60.0","20.1","20.0","57","-10.1","-10.0","20.1","20.0","51","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.3","-0.9","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"114.60","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.2","60.0","20.1","20.0","56","-10.1","-10.0","20.1","20.0","51","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.3","-0.9","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"114.70","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.195","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","20.1","20.0","56","-10.1","-10.0","20.1","20.0","51","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.3","-0.9","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"114.80","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.195","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","20.1","20.0","56","-10.1","-10.0","20.1","20.0","51","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","50.1","-1.4","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"114.90","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","20.1","20.0","56","-10.1","-10.0","20.1","20.0","51","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","50.1","-1.4","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"115.00","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","20.1","20.0","56","-10.1","-10.0","20.1","20.0","51","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","50.1","-1.4","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"115.10","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","20.1","20.0","56","-10.1","-10.0","20.1","20.0","51","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","50.1","-1.4","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"115.20","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","20.1","20.0","56","-10.1","-10.0","20.1","20.0","51","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","50.1","-1.4","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"115.30","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.195","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","19.7","20.0","56","-10.1","-10.0","19.7","20.0","51","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","50.1","-1.4","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"115.40","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","19.7","20.0","56","-10.1","-10.0","19.7","20.0","51","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","50.1","-1.4","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"115.50","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","19.7","20.0","56","-10.1","-10.0","19.7","20.0","51","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","50.1","-1.4","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"115.60","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.195","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","19.7","20.0","60","-10.1","-10.0","19.7","20.0","56","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.3","-0.9","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"115.70","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","299.780","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","19.7","20.0","60","-10.1","-10.0","19.7","20.0","56","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.3","-0.9","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"115.80","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.195","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","19.7","20.0","60","-10.1","-10.0","19.7","20.0","56","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.3","-0.9","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"115.90","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","19.7","20.0","60","-10.1","-10.0","19.7","20.0","56","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.3","-0.9","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"116.00","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.195","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","19.7","20.0","60","-10.1","-10.0","19.7","20.0","56","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.3","-0.9","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"116.10","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","19.7","20.0","60","-10.1","-10.0","19.7","20.0","56","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.3","-0.9","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"116.20","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","19.7","20.0","60","-10.1","-10.0","19.7","20.0","56","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.3","-0.9","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"116.30","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","299.780","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","20.0","20.0","60","-10.1","-10.0","19.8","20.0","56","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.3","-0.9","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"116.40","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","20.0","20.0","60","-10.1","-10.0","19.8","20.0","56","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.8","-1.6","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"116.50","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","20.0","20.0","60","-10.1","-10.0","19.8","20.0","56","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.8","-1.6","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"116.60","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","20.0","20.0","60","-10.1","-10.0","19.8","20.0","58","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.8","-1.6","20.0","25.0","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"116.70","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","20.0","20.0","60","-10.1","-10.0","19.8","20.0","58","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.8","-1.6","20.0","25.3","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"116.80","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","20.0","20.0","60","-10.1","-10.0","19.8","20.0","58","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.8","-1.6","20.0","25.3","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"116.90","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.3","60.0","20.0","20.0","60","-10.1","-10.0","19.8","20.0","58","25.0","25.0","0.1","2503","2500","59","10.3","90.7","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.8","-1.6","20.0","25.3","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"117.00","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","299.780","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.4","60.0","20.0","20.0","60","-10.1","-10.0","19.8","20.0","58","25.0","25.0","0.1","2503","2500","59","10.3","90.6","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.8","-1.6","20.0","25.3","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"117.10","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.4","60.0","20.0","20.0","60","-10.1","-10.0","19.8","20.0","58","25.0","25.0","0.1","2503","2500","59","10.3","90.6","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.8","-1.6","20.0","25.3","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"117.20","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","299.780","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.4","60.0","20.0","20.0","60","-10.1","-10.0","19.8","20.0","58","25.0","25.0","0.1","2503","2500","59","10.3","90.6","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.8","-1.6","20.0","25.3","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"117.30","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.4","60.0","19.9","20.0","60","-10.1","-10.0","20.2","20.0","58","25.0","25.0","0.1","2503","2500","59","10.3","90.6","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.8","-1.6","20.0","25.3","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"117.40","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.195","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","79.9","80.0","60.4","60.0","19.9","20.0","60","-10.1","-10.0","20.2","20.0","58","25.0","25.0","0.1","2503","2500","59","10.3","90.6","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.8","-1.6","20.0","25.3","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"117.50","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","80.0","80.0","60.4","60.0","19.9","20.0","60","-10.1","-10.0","20.2","20.0","58","25.0","25.0","0.1","2503","2500","59","10.3","90.6","90.0","1337","0","2389","0","1474","0","1081","0","50.9","1.2","51.8","-1.6","20.0","25.3","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
"117.60","14","20.0","20.0","100","100","50","50","0","0","527","671","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","300.000","300.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","80.0","80.0","60.4","60.0","19.9","20.0","57","-10.1","-10.0","20.2","20.0","50","25.0","25.0","0.1","2503","2500","59","10.3","90.6","90.0","1337","0","2389","0","1474","0","1081","0","49.7","2.4","51.8","-1.6","20.0","25.3","93","93","50.0","50.0","8.67","8.24","0.00","0.00"
